"UniqueKey","DateSurvey","UniqueCode","Consent","PreviousDC","PreviousBassCoastDC","Female","Male","Nonbinary","Trans","Gender_Unknown","Belief_MDMA_a","Belief_MDA_a","Belief_Ketamine_a","Belief_Cocaine_a","Belief_Methamphetamine_a","Belief_LSD_a","Belief_Unknown_a","Belief_Other_a","Belief_Other_detail_a","Type_Powder_s1","Type_Crystal_s1","Type_Blotter_s1","Type_PressTab_s1","Type_Liquid_s1","Type_Gummy_s1","Type_Other_s1","Type_Other_detail_s1","Type_Colour_s1","Testing_Self","Testing_Friends","Testing_Friends_num","Testing_Clients","Testing_Other","Testing_Other_detail","Obtained","Benzos_results","Benzo_Comments","LSD_result","Colorimetric_Comments","Ehrlich_result","FTS_results","FTS_Comments","FTIR_completion","FTIR_initials","FTIR_result_a1","FTIR_result_a2","FTIR_result_a3","FTIR_result_a4","FTIR_result_7_detail1","FTIR_result_7_detail2","FTIR_result_7_detail3","FTIR_result_7_detail4","FTIR_Comment","Surprised1","Surprised_detail","Satisfaction","Improvement","Intention_Nochange_a","Intention_More_a","Intention_Less_a","Intention_Dispose_a","Intention_Friend_a","Intention_Change_a","Intention_Naloxone_a","Intention_Other_a","Intention_Other_detail_a","Discarded","Initials","Final_comments","FTIR_result_MDMA_a1","FTIR_result_MDA_a1","FTIR_result_Ketamine_a1","FTIR_result_Cocaine_a1","FTIR_result_Methamphetamine_a1","FTIR_result_LSD_a1","FTIR_result_Unknown_a1","FTIR_result_Other_a1","match","Gender","count_substance","combinations","Intention_count","Intention_group","Behaviour_change","Type_count","Type","FTIR_result_MDMA_2","FTIR_result_MDA_2","FTIR_result_Ketamine_2","FTIR_result_Methamphetamine_2","FTIR_result_LSD_2","FTIR_result_Unknown_2","FTIR_result_Other_2","FTIR_result_Cocaine_2","match2","combo_name","cluster","match3","cluster1","mcluster","Intention","count_blf_substance","combinations_belief","combo_name_belief"
252,2019-07-13,4596,0,"1",NA,0,1,1,1,1,1,1,1,0,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,2,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"IG",4,NA,NA,NA,NA,NA,NA,NA,"very flat residual","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","KD","-",1,1,1,0,1,1,1,1,"Match","Female",1,"1, 1, 1, 0, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",1,1,1,1,1,1,1,0,"Match","Cocaine",8,"Match",4,8,"No Change",1,"1, 1, 1, 0, 1, 1, 1, 1","Cocaine"
253,2019-07-13,4597,0,"1",NA,0,1,1,1,1,1,1,0,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,1,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"IG",3,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","KD","-",1,1,0,1,1,1,1,1,"Match","Female",1,"1, 1, 0, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",1,1,0,1,1,1,1,1,"Match","Ketamine",8,"Match",4,8,"No Change",1,"1, 1, 0, 1, 1, 1, 1, 1","Ketamine"
246,2019-07-13,4598,0,"0",1,0,1,1,1,1,1,1,0,0,1,1,0,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,2,1,1,NA,"Offsite",3,"-",3,"-",3,NA,"ek",0,"CS",3,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,0,1,1,1,NA,"1","HR","-",1,1,0,1,1,1,1,1,"No Match","Female",1,"1, 1, 0, 1, 1, 1, 1, 1",2,"Harm Reduction","No Change",1,"Powder",1,1,0,1,1,1,1,1,"No Match","Ketamine",7,"No Match",8,2,"Friend",3,"1, 1, 0, 0, 1, 1, 0, 1","Ketamine, Cocaine, Other"
203,2019-07-13,4600,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"white",0,0,2,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"JE",1,NA,NA,NA,NA,NA,NA,NA,"-","0","thought there was something else",0,"nothing",0,1,1,1,1,1,1,1,NA,"1",NA,"ek: initials of harm reduction volunteer not recorded on paper form",0,1,1,1,1,1,1,1,"Match","Female",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA",8,"Match",4,2,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
204,2019-07-13,4602,0,"1",NA,0,1,1,1,1,1,1,1,1,1,1,1,0,"scooby snacks",0,1,1,1,1,1,1,NA,"green",0,0,2,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"JE",7,7,NA,NA,"cellulose","flour",NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1",NA,"ek: harm reduction volunteer initials not completed on paper form",1,1,1,1,1,1,1,0,"Match","Female",1,"1, 1, 1, 1, 1, 1, 1, 0",1,"No Change","No Change",1,"Powder",1,1,1,1,1,1,0,1,"Match","Unknown",8,"Match",4,4,"No Change",1,"1, 1, 1, 1, 1, 1, 1, 0","Unknown"
193,2019-07-13,4603,0,"1",NA,1,0,1,1,1,1,1,1,1,1,1,0,1,NA,1,0,1,1,1,1,1,NA,"white",0,0,2,1,1,NA,"Ground",3,"-",3,"-",3,1,"-",0,"ST",1,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,0,1,1,1,NA,"1","LS","-",0,1,1,1,1,1,1,1,"No Match","Male",1,"0, 1, 1, 1, 1, 1, 1, 1",2,"Harm Reduction","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"No Match","MDMA",1,"No Match",7,1,"Friend",1,"1, 1, 1, 1, 1, 1, 0, 1","Other"
54,2019-07-13,4604,0,"1",NA,1,0,1,1,1,1,0,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"white",0,0,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"ST",2,NA,NA,NA,NA,NA,NA,NA,"-","0","was MDA not MDMA",0,"-",0,1,1,1,0,1,1,1,NA,"1","DL","-",1,0,1,1,1,1,1,1,"Match","Male",1,"1, 0, 1, 1, 1, 1, 1, 1",2,"Harm Reduction","No Change",1,"Crystal",1,0,1,1,1,1,1,1,"Match","MDA",6,"Match",1,7,"Friend",0,"1, 1, 1, 1, 1, 1, 1, 1",NA
55,2019-07-13,4605,0,"1",NA,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"white",0,0,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"ST",1,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"very",0,1,1,1,0,1,1,1,NA,"1","DL","-",0,1,1,1,1,1,1,1,"Match","Male",1,"0, 1, 1, 1, 1, 1, 1, 1",2,"Harm Reduction","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA",6,"Match",1,7,"Friend",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
197,2019-07-13,4607,0,"1",NA,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,1,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"ML",1,2,NA,NA,NA,NA,NA,NA,"-","0","learning experience of drug testing",0,"-",1,1,1,1,1,1,1,0,"take slower","1","CJ","-",0,0,1,1,1,1,1,1,"No Match","Male",2,"0, 0, 1, 1, 1, 1, 1, 1",1,"No Change","Behaviour Change",1,"Powder",0,1,1,1,1,1,1,1,"Match","MDMA, MDA",6,"Match",1,9,"Other",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
206,2019-07-13,4608,0,"1",NA,1,0,1,1,1,1,1,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,"paper","stars",0,0,3,1,1,NA,"Onsite",3,"-",0,"-",3,3,"-",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1",NA,"ek: harm reduction volunteer's initials not recorded on paper copy",1,1,1,1,1,0,1,1,"Match","Male",0,"1, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Other",1,1,1,1,1,1,1,1,"Match","LSD",3,"No Match",3,5,"No Change",1,"1, 1, 1, 1, 1, 0, 1, 1","LSD"
72,2019-07-13,4609,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"clear",0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"JE",1,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,0,1,1,1,NA,"1","-","-",0,1,1,1,1,1,1,1,"Match","Female",1,"0, 1, 1, 1, 1, 1, 1, 1",2,"Harm Reduction","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA",4,"Match",5,2,"Friend",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
205,2019-07-13,4610,0,"1",NA,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"blue to start, now crushed",0,0,3,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"JE",NA,NA,NA,NA,NA,NA,NA,NA,"ek: results not recorded on paper copy","1","-",0,"great job",0,1,1,1,1,1,1,1,NA,"1",NA,"ek: harm reduction volunteer's initials not recorded on paper copy",1,1,1,1,1,1,1,1,"No Match","Male",0,"1, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Crystal",1,1,1,1,1,1,1,1,"No Match",NA,6,"No Match",1,7,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
200,2019-07-13,4611,0,"1",NA,1,0,1,1,1,1,1,0,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"white",0,0,12,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"ML",3,7,NA,NA,NA,"water",NA,NA,"sample wet from river water","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","CJ","-",1,1,0,1,1,1,1,0,"No Match","Male",2,"1, 1, 0, 1, 1, 1, 1, 0",1,"No Change","No Change",1,"Crystal",1,1,0,1,1,1,1,1,"Match","Ketamine, Unknown",3,"Match",3,3,"No Change",1,"1, 1, 0, 1, 1, 1, 1, 1","Ketamine"
73,2019-07-13,4612,0,"1",NA,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"white",0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"JE",1,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,1,1,1,1,NA,"1","-","-",0,1,1,1,1,1,1,1,"Match","Male",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA",3,"Match",3,3,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
32,2019-07-13,4613,0,"0",0,1,1,0,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"brown/blue",1,0,3,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"ST",1,7,NA,NA,NA,"mannitol",NA,NA,"mannitol 6.6%","0","black mdma looks weird",0,"-",0,1,1,1,0,1,1,1,NA,"1","DL","-",0,1,1,1,1,1,1,0,"No Match","Nonbinary",2,"0, 1, 1, 1, 1, 1, 1, 0",2,"Harm Reduction","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA, Unknown",6,"Match",3,2,"Friend",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
208,2019-07-13,4614,0,"1",NA,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,1,NA,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"JE",1,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"more stickers",0,1,1,1,1,1,1,1,NA,"1",NA,"ek: harm reduction volunteer's initials not recorded on paper copy",0,1,1,1,1,1,1,1,"Match","Male",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",0,1,1,1,1,1,1,1,"Match","MDMA",3,"Match",3,5,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
532,2019-07-13,4615,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"brown",0,0,6,1,1,NA,"Ground",3,"-",3,"-",3,1,"-",0,"ST",1,NA,NA,NA,NA,NA,NA,NA,"-","0","weird colour so thought weird",0,"more hawaiian shirts",0,1,1,1,1,1,1,1,NA,"1","DL","-",0,1,1,1,1,1,1,1,"Match","Female",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA",8,"Match",4,6,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
207,2019-07-13,4616,0,"1",NA,0,1,1,1,1,1,1,1,1,1,1,0,1,NA,0,1,1,1,1,1,1,NA,"white",0,1,NA,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"JE",1,NA,NA,NA,NA,NA,NA,NA,"-","0","-",0,"-",0,1,1,1,1,1,1,1,NA,"1",NA,"ek: harm reduction volunteer's initials not recorded on paper copy",0,1,1,1,1,1,1,1,"No Match","Female",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",0,1,1,1,1,1,1,1,"No Match","MDMA",4,"No Match",5,2,"No Change",1,"1, 1, 1, 1, 1, 1, 0, 1","Other"
196,2019-07-13,4618,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"grey",0,0,12,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"ML",1,NA,NA,NA,NA,NA,NA,NA,"-","0","thought there might be meth in it",0,"no",0,1,1,1,1,1,1,1,NA,"1","CJ","-",0,1,1,1,1,1,1,1,"Match","Female",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA",8,"Match",4,2,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
56,2019-07-13,4619,0,"1",NA,0,1,1,1,1,1,1,1,1,1,1,0,1,NA,1,0,1,1,1,1,1,NA,"white",0,1,NA,1,1,NA,"Ground",3,"-",3,"-",3,1,"-",0,"ST",3,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",1,1,1,1,1,1,1,0,"give to friend","1","SL","-",1,1,0,1,1,1,1,1,"No Match","Female",1,"1, 1, 0, 1, 1, 1, 1, 1",1,"No Change","Behaviour Change",1,"Crystal",1,1,0,1,1,1,1,1,"No Match","Ketamine",7,"No Match",8,2,"Other",1,"1, 1, 1, 1, 1, 1, 0, 1","Other"
590,2019-07-13,4620,0,"1",NA,1,0,1,1,1,1,1,1,1,1,0,1,1,NA,1,1,0,1,1,1,1,NA,NA,0,0,4,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"JO",6,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",1,0,1,1,1,1,1,1,NA,"1","CS","ek: colour not recorded on original form",1,1,1,1,1,1,1,1,"No Match","Male",1,"1, 1, 1, 1, 1, 0, 1, 1",1,"No Change","Behaviour Change",1,"Blotter",1,1,1,1,0,1,1,1,"Match","LSD",6,"Match",1,1,"Take More",1,"1, 1, 1, 1, 1, 0, 1, 1","LSD"
66,2019-07-13,4621,0,"0",1,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"grey-brown",0,0,2,1,1,NA,"Offsite",3,"--",3,"-",3,1,"-",0,"cs",1,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"no",0,1,1,1,1,1,1,1,NA,"1","js","-",0,1,1,1,1,1,1,1,"Match","Female",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA",8,"Match",4,8,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
72,2019-07-13,4622,0,"1",NA,1,0,1,1,1,1,1,1,1,1,1,0,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,1,1,1,NA,"Ground",NA,"JD-field not filled out",NA,"JD-field not filled out",NA,1,"-",0,"IG",4,NA,NA,NA,NA,NA,NA,NA,"minor unidentified residual,","0","ground score - just trying to be safe",0,"service great",1,1,1,1,0,1,1,0,"microdose with a friend","1","DD","-",1,1,1,0,1,1,1,1,"No Match","Male",1,"1, 1, 1, 0, 1, 1, 1, 1",2,"Harm Reduction","Behaviour Change",1,"Powder",1,1,1,1,1,1,1,0,"No Match","Cocaine",5,"No Match",6,9,"Friend",1,"1, 1, 1, 1, 1, 1, 0, 1","Other"
43,2019-07-13,4623,0,"0",NA,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"yellow",0,0,2,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"JA",1,NA,NA,NA,NA,NA,NA,NA,"-","0","-",0,"-",0,1,1,1,0,1,1,1,NA,"1","ms","JD- Have you used this service before if ""yes"" visited during festival was not filled out",0,1,1,1,1,1,1,1,"Match","Male",1,"0, 1, 1, 1, 1, 1, 1, 1",2,"Harm Reduction","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA",6,"Match",1,7,"Friend",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
76,2019-07-13,4624,0,"0",1,0,1,1,1,1,1,1,1,0,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,NA,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"JA",4,NA,NA,NA,NA,NA,NA,NA,"-","0","surprised because it came from someone the service user didn't know",0,"-",1,1,1,1,0,1,1,1,NA,"1","ms","-",1,1,1,0,1,1,1,1,"Match","Female",1,"1, 1, 1, 0, 1, 1, 1, 1",1,"Harm Reduction","Behaviour Change",1,"Powder",1,1,1,1,1,1,1,0,"Match","Cocaine",7,"Match",8,2,"Friend",1,"1, 1, 1, 0, 1, 1, 1, 1","Cocaine"
44,NA,4625,0,"0",NA,1,0,1,1,1,0,0,1,1,1,1,1,1,NA,1,1,1,0,1,1,1,NA,"yellow with monkey picture",0,0,2,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"JA",7,2,1,NA,"cellulose",NA,NA,NA,NA,"0","surprised abut the cellulose",NA,"-",1,1,0,1,0,1,1,1,NA,"1","MS","JD -satisfied by the service field not filled out, date not filled out and whether they used service during festival not filled out",0,0,1,1,1,1,1,0,"No Match","Male",3,"0, 0, 1, 1, 1, 1, 1, 0",2,"Harm Reduction","Behaviour Change",1,"PressTab",1,1,1,1,1,1,0,1,"No Match","MDMA, MDA, Unknown",5,"No Match",6,9,"Friend",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
49,2019-07-13,4626,0,"0",NA,1,0,1,1,1,1,1,1,1,1,0,1,1,NA,1,1,0,1,1,1,1,NA,"black",0,0,2,1,1,NA,"Offsite",3,"-",0,"-",3,3,"-",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,0,1,1,1,NA,"1","MS","-",1,1,1,1,1,0,1,1,"Match","Male",0,"1, 1, 1, 1, 1, 1, 1, 1",2,"Harm Reduction","No Change",1,"Blotter",1,1,1,1,1,1,1,1,"Match","LSD",6,"No Match",1,7,"Friend",1,"1, 1, 1, 1, 1, 0, 1, 1","LSD"
59,2019-07-13,4627,0,"0",NA,1,0,1,1,1,1,1,0,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"white",0,0,4,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"JA",3,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"shade, chairs mister in line-up",0,1,1,1,1,1,1,1,NA,"1","ms","JD - did not fill out have you visited during this festival",1,1,0,1,1,1,1,1,"Match","Male",1,"1, 1, 0, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Crystal",1,1,0,1,1,1,1,1,"Match","Ketamine",3,"Match",3,5,"No Change",1,"1, 1, 0, 1, 1, 1, 1, 1","Ketamine"
55,2019-07-13,4628,0,"0",1,1,0,1,1,1,1,1,0,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,1,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"cs",3,8,NA,NA,NA,NA,NA,NA,"-","0","unknown substance + K mix",0,NA,0,1,1,1,0,1,1,1,NA,"1","YR","-",1,1,0,1,1,1,0,1,"No Match","Male",2,"1, 1, 0, 1, 1, 1, 0, 1",2,"Harm Reduction","No Change",1,"Powder",1,1,0,1,1,1,1,1,"Match","Ketamine, Other",6,"Match",1,9,"Friend",1,"1, 1, 0, 1, 1, 1, 1, 1","Ketamine"
81,2019-07-13,4629,0,"1",NA,0,1,1,1,1,1,1,1,1,1,1,0,1,NA,0,1,1,1,1,1,1,NA,"white",0,0,5,1,1,NA,"Onsite",3,"-",3,"-",3,1,"-",0,"JA",3,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,0,1,1,1,NA,"1","MS","-",1,1,0,1,1,1,1,1,"No Match","Female",1,"1, 1, 0, 1, 1, 1, 1, 1",2,"Harm Reduction","No Change",1,"Powder",1,1,0,1,1,1,1,1,"No Match","Ketamine",7,"No Match",8,2,"Friend",1,"1, 1, 1, 1, 1, 1, 0, 1","Other"
80,2019-07-13,4630,0,"1",NA,0,1,1,1,1,1,1,1,0,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"WHITE",0,0,5,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"JA",4,NA,NA,NA,NA,NA,NA,NA,"-","0","Always assume coke is chopped to shit",0,"overly satisfied",0,1,1,1,0,1,1,1,NA,"1","MS","-",1,1,1,0,1,1,1,1,"Match","Female",1,"1, 1, 1, 0, 1, 1, 1, 1",2,"Harm Reduction","No Change",1,"Powder",1,1,1,1,1,1,1,0,"Match","Cocaine",4,"Match",5,2,"Friend",1,"1, 1, 1, 0, 1, 1, 1, 1","Cocaine"
69,2019-07-13,4632,0,"1",NA,0,1,1,1,1,1,0,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"white",0,1,5,1,1,NA,"Onsite",3,"-",3,"-",3,1,"--",0,"cs",2,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,1,1,0,1,1,1,NA,"1","js","-",1,0,1,1,1,1,1,1,"Match","Female",1,"1, 0, 1, 1, 1, 1, 1, 1",2,"Harm Reduction","No Change",1,"Powder",1,0,1,1,1,1,1,1,"Match","MDA",4,"Match",5,4,"Friend",0,"1, 1, 1, 1, 1, 1, 1, 1",NA
470,2019-07-13,4633,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,"brownish",0,1,NA,1,1,NA,"Onsite",NA,"ek",NA,"ek",NA,3,"-",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"ek: FTIR completion and tech initials were not recorded on paper forms","1","a little thought it would here",0,"-",0,1,1,1,1,1,1,1,NA,"1",NA,"ek: HR volunteer initials not recorded on paper form",0,1,1,1,1,1,1,1,"Match","Female",1,"0, 1, 1, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Powder",0,1,1,1,1,1,1,1,"Match","MDMA",8,"Match",4,4,"No Change",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
471,2019-07-13,4634,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"purplish",0,0,1,1,1,NA,"Offsite",3,"-",3,"-",3,NA,"ek",0,"CS",1,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"-",0,1,0,1,0,1,1,1,NA,"1","HR","-",0,1,1,1,1,1,1,1,"Match","Female",1,"0, 1, 1, 1, 1, 1, 1, 1",3,"Harm Reduction","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA",4,"Match",5,2,"Friend",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
472,2019-07-13,4635,0,"1",NA,0,1,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,"dark brown",0,0,1,1,1,NA,"Offsite",3,"-",3,"-",3,NA,"ek",0,"CS",1,NA,NA,NA,NA,NA,NA,NA,"-","0","different colour MDMA - but happy with result",0,"thank you for the service",0,1,1,1,0,1,1,1,NA,"1","HR","-",0,1,1,1,1,1,1,1,"Match","Female",1,"0, 1, 1, 1, 1, 1, 1, 1",2,"Harm Reduction","No Change",1,"Crystal",0,1,1,1,1,1,1,1,"Match","MDMA",4,"Match",5,6,"Friend",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
463,NA,4636,0,"1",NA,0,1,1,1,1,1,1,1,0,1,1,1,1,NA,0,1,1,1,1,1,1,NA,NA,1,0,1,1,1,NA,"Offsite",NA,"ek",NA,"ek",NA,1,"-",0,"MM",4,7,NA,NA,NA,"acetaminophen",NA,NA,"50/50","0","that it was cut. half & half",0,"less poop smell",0,1,1,1,1,1,1,1,NA,"1","IO","ek: date and colour not recorded on paper form",1,1,1,0,1,1,1,0,"No Match","Female",2,"1, 1, 1, 0, 1, 1, 1, 0",1,"No Change","No Change",1,"Powder",1,1,1,1,1,1,1,0,"Match","Cocaine, Unknown",8,"Match",4,6,"No Change",1,"1, 1, 1, 0, 1, 1, 1, 1","Cocaine"
464,NA,4637,0,"1",NA,0,1,1,1,1,1,1,0,1,1,1,1,1,NA,1,0,1,1,1,1,1,NA,NA,1,0,1,1,1,NA,"Onsite",NA,"ek",NA,"ek",NA,1,"-",0,"MM",3,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"less poop smell",0,1,1,1,1,1,1,1,NA,"1","IO","ek: date and colour not recorded on paper form",1,1,0,1,1,1,1,1,"Match","Female",1,"1, 1, 0, 1, 1, 1, 1, 1",1,"No Change","No Change",1,"Crystal",1,1,0,1,1,1,1,1,"Match","Ketamine",8,"Match",4,2,"No Change",1,"1, 1, 0, 1, 1, 1, 1, 1","Ketamine"
555,NA,4638,0,"1",NA,1,0,1,1,1,0,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,NA,NA,1,0,2,1,1,NA,"Offsite",3,"-",3,"-",3,1,"-",0,"IG",2,NA,NA,NA,NA,NA,NA,NA,"-","1","-",0,"absolutely",1,1,1,1,0,1,1,0,"just getting more information","1","KS","ek: date and colour not recorded on paper form",1,0,1,1,1,1,1,1,"No Match","Male",1,"1, 0, 1, 1, 1, 1, 1, 1",2,"Harm Reduction","Behaviour Change",1,"Powder",1,0,1,1,1,1,1,1,"No Match","MDA",5,"No Match",6,9,"Friend",2,"0, 0, 1, 1, 1, 1, 1, 1","MDMA, MDA"
